itemname,kindname,countyname,marketname,yyyy,regday,price
[],[],평균,[],2016,05/13,"4,300"
[],[],평균,[],2016,05/16,"4,300"
[],[],평균,[],2016,05/17,"4,300"
[],[],평균,[],2016,05/18,"4,300"
[],[],평균,[],2016,05/19,"4,300"
[],[],평균,[],2016,05/20,"4,300"
[],[],평균,[],2016,05/23,"4,500"
[],[],평균,[],2016,05/24,"4,500"
[],[],평균,[],2016,05/25,"4,500"
[],[],평균,[],2016,05/26,"4,500"
[],[],평균,[],2016,05/27,"4,500"
[],[],평균,[],2016,05/30,"4,500"
[],[],평균,[],2016,05/31,"4,500"
[],[],평균,[],2016,06/01,"4,300"
[],[],평균,[],2016,06/02,"4,300"
[],[],평균,[],2016,06/03,"4,300"
[],[],평균,[],2016,06/07,"4,300"
[],[],평균,[],2016,06/08,"4,300"
[],[],평균,[],2016,06/09,"4,300"
[],[],평균,[],2016,06/10,"4,300"
[],[],평균,[],2016,06/13,"4,300"
[],[],평균,[],2016,06/14,"4,300"
[],[],평균,[],2016,06/15,"4,000"
[],[],평균,[],2016,06/16,"4,000"
[],[],평균,[],2016,06/17,"4,000"
[],[],평균,[],2016,06/20,"4,000"
[],[],평균,[],2016,06/21,"4,000"
[],[],평균,[],2016,06/22,"4,000"
[],[],평균,[],2016,06/23,"4,000"
[],[],평균,[],2016,06/24,"4,000"
[],[],평균,[],2016,06/27,"4,000"
[],[],평균,[],2016,06/28,"4,000"
[],[],평균,[],2016,06/29,"4,000"
[],[],평균,[],2016,06/30,"4,000"
[],[],평균,[],2016,07/01,"4,000"
[],[],평균,[],2016,07/04,"4,000"
[],[],평균,[],2016,07/05,"4,000"
[],[],평균,[],2016,07/06,"4,000"
[],[],평균,[],2016,07/07,"4,000"
[],[],평균,[],2016,07/08,"4,000"
[],[],평균,[],2016,07/11,"4,000"
[],[],평균,[],2016,07/12,"4,000"
[],[],평균,[],2016,07/13,"4,000"
[],[],평균,[],2016,07/14,"4,000"
[],[],평균,[],2016,07/15,"4,000"
[],[],평균,[],2016,07/18,"4,000"
[],[],평균,[],2016,07/19,"4,300"
[],[],평균,[],2016,07/20,"4,300"
[],[],평균,[],2016,07/21,"4,300"
[],[],평균,[],2016,07/22,"4,300"
[],[],평균,[],2016,07/25,"4,300"
[],[],평균,[],2016,07/26,"4,300"
[],[],평균,[],2016,07/27,"4,300"
[],[],평균,[],2016,07/28,"4,300"
[],[],평균,[],2016,07/29,"4,300"
[],[],평균,[],2016,08/01,"4,300"
[],[],평균,[],2016,08/02,"4,300"
[],[],평균,[],2016,08/03,"4,500"
[],[],평균,[],2016,08/04,"4,500"
[],[],평균,[],2016,08/05,"4,500"
[],[],평균,[],2016,08/08,"4,500"
[],[],평균,[],2016,08/09,"4,500"
[],[],평균,[],2016,08/10,"4,500"
[],[],평균,[],2016,08/11,"4,500"
[],[],평균,[],2016,08/12,"4,500"
[],[],평균,[],2016,08/16,"4,500"
[],[],평균,[],2016,08/17,"4,500"
[],[],평균,[],2016,08/18,"4,500"
[],[],평균,[],2016,08/19,"4,500"
[],[],평균,[],2016,08/22,"4,500"
[],[],평균,[],2016,08/23,"4,500"
[],[],평균,[],2016,08/24,"4,500"
[],[],평균,[],2016,08/25,"4,500"
[],[],평균,[],2016,08/26,"4,500"
[],[],평균,[],2016,08/29,"4,500"
[],[],평균,[],2016,08/30,"4,500"
[],[],평균,[],2016,08/31,"4,500"
[],[],평균,[],2016,10/21,"4,000"
[],[],평균,[],2016,10/24,"4,000"
[],[],평균,[],2016,10/25,"4,000"
[],[],평균,[],2016,10/26,"4,000"
[],[],평균,[],2016,10/27,"4,000"
[],[],평균,[],2016,10/28,"4,000"
[],[],평균,[],2016,10/31,"4,000"
[],[],평균,[],2016,11/01,"4,000"
[],[],평균,[],2016,11/02,"4,000"
[],[],평균,[],2016,11/03,"4,000"
[],[],평균,[],2016,11/04,"4,000"
[],[],평균,[],2016,11/07,"4,000"
[],[],평균,[],2016,11/08,"4,000"
[],[],평균,[],2016,11/09,"4,000"
[],[],평균,[],2016,11/10,"4,000"
[],[],평균,[],2016,11/11,"4,000"
[],[],평균,[],2016,11/14,"4,000"
[],[],평균,[],2016,11/15,"4,000"
[],[],평균,[],2016,11/16,"4,000"
[],[],평균,[],2016,11/17,"4,000"
[],[],평균,[],2016,11/18,"4,000"
[],[],평균,[],2016,11/21,"4,000"
[],[],평균,[],2016,11/22,"4,000"
[],[],평균,[],2016,11/23,"4,000"
[],[],평균,[],2016,11/24,"4,000"
[],[],평균,[],2016,11/25,"4,000"
[],[],평균,[],2016,11/28,"4,000"
[],[],평균,[],2016,11/29,"4,000"
[],[],평균,[],2016,11/30,"4,000"
[],[],평균,[],2016,12/01,"4,000"
[],[],평균,[],2016,12/05,"4,000"
[],[],평균,[],2016,12/06,"4,000"
[],[],평균,[],2016,12/07,"4,000"
[],[],평균,[],2016,12/08,"4,000"
[],[],평균,[],2016,12/09,"4,300"
[],[],평균,[],2016,12/12,"4,300"
[],[],평균,[],2016,12/13,"4,300"
[],[],평균,[],2016,12/14,"4,300"
[],[],평균,[],2016,12/15,"4,300"
[],[],평균,[],2016,12/16,"4,300"
[],[],평균,[],2016,12/19,"4,300"
[],[],평균,[],2016,12/20,"4,300"
[],[],평균,[],2016,12/21,"4,300"
[],[],평균,[],2016,12/22,"4,300"
[],[],평균,[],2016,12/23,"4,300"
[],[],평균,[],2016,12/26,"4,300"
[],[],평균,[],2016,12/27,"4,300"
[],[],평균,[],2016,12/28,"4,300"
[],[],평균,[],2016,12/29,"4,300"
[],[],평균,[],2016,12/30,"4,300"
[],[],평년,[],2016,01/04,"4,956"
[],[],평년,[],2016,01/05,"4,956"
[],[],평년,[],2016,01/06,"4,987"
[],[],평년,[],2016,01/07,"5,056"
[],[],평년,[],2016,01/08,"5,122"
[],[],평년,[],2016,01/11,"5,318"
[],[],평년,[],2016,01/12,"5,349"
[],[],평년,[],2016,01/13,"5,382"
[],[],평년,[],2016,01/14,"5,389"
[],[],평년,[],2016,01/15,"5,433"
[],[],평년,[],2016,01/18,"5,644"
[],[],평년,[],2016,01/19,"5,667"
[],[],평년,[],2016,01/20,"5,644"
[],[],평년,[],2016,01/21,"5,639"
[],[],평년,[],2016,01/22,"5,639"
[],[],평년,[],2016,01/25,"5,689"
[],[],평년,[],2016,01/26,"5,661"
[],[],평년,[],2016,01/27,"5,594"
[],[],평년,[],2016,01/28,"5,561"
[],[],평년,[],2016,01/29,"5,583"
[],[],평년,[],2016,02/01,"5,511"
[],[],평년,[],2016,02/02,"5,500"
[],[],평년,[],2016,02/03,"5,500"
[],[],평년,[],2016,02/04,"5,511"
[],[],평년,[],2016,02/05,"5,511"
[],[],평년,[],2016,02/11,"5,444"
[],[],평년,[],2016,02/12,"5,444"
[],[],평년,[],2016,02/15,"5,444"
[],[],평년,[],2016,02/16,"5,444"
[],[],평년,[],2016,02/17,"5,444"
[],[],평년,[],2016,02/18,"5,444"
[],[],평년,[],2016,02/19,"5,444"
[],[],평년,[],2016,02/22,"5,444"
[],[],평년,[],2016,02/23,"5,444"
[],[],평년,[],2016,02/24,"5,444"
[],[],평년,[],2016,02/25,"5,444"
[],[],평년,[],2016,02/26,"5,444"
[],[],평년,[],2016,02/29,"5,000"
[],[],평년,[],2016,03/02,"5,444"
[],[],평년,[],2016,03/03,"5,444"
[],[],평년,[],2016,03/04,"5,444"
[],[],평년,[],2016,03/07,"5,511"
[],[],평년,[],2016,03/08,"5,533"
[],[],평년,[],2016,03/09,"5,556"
[],[],평년,[],2016,03/10,"5,556"
[],[],평년,[],2016,03/11,"5,556"
[],[],평년,[],2016,03/14,"5,644"
[],[],평년,[],2016,03/15,"5,689"
[],[],평년,[],2016,03/16,"5,733"
[],[],평년,[],2016,03/17,"5,756"
[],[],평년,[],2016,03/18,"5,733"
[],[],평년,[],2016,03/21,"5,640"
[],[],평년,[],2016,03/22,"5,627"
[],[],평년,[],2016,03/23,"5,613"
[],[],평년,[],2016,03/24,"5,600"
[],[],평년,[],2016,03/25,"5,585"
[],[],평년,[],2016,03/28,"5,481"
[],[],평년,[],2016,03/29,"5,422"
[],[],평년,[],2016,03/30,"5,385"
[],[],평년,[],2016,03/31,"5,378"
[],[],평년,[],2016,04/01,"5,370"
[],[],평년,[],2016,04/04,"5,370"
[],[],평년,[],2016,04/05,"5,370"
[],[],평년,[],2016,04/06,"5,370"
[],[],평년,[],2016,04/07,"5,370"
[],[],평년,[],2016,04/08,"5,370"
[],[],평년,[],2016,04/11,"5,370"
[],[],평년,[],2016,04/12,"5,363"
[],[],평년,[],2016,04/14,"5,348"
[],[],평년,[],2016,04/15,"5,341"
[],[],평년,[],2016,04/18,"5,333"
[],[],평년,[],2016,04/19,"5,333"
[],[],평년,[],2016,04/20,"5,333"
[],[],평년,[],2016,04/21,"5,333"
[],[],평년,[],2016,04/22,"5,333"
[],[],평년,[],2016,04/25,"5,333"
[],[],평년,[],2016,04/26,"5,333"
[],[],평년,[],2016,04/27,"5,333"
[],[],평년,[],2016,04/28,"5,378"
[],[],평년,[],2016,04/29,"5,422"
[],[],평년,[],2016,05/02,"5,449"
[],[],평년,[],2016,05/03,"5,489"
[],[],평년,[],2016,05/04,"5,533"
[],[],평년,[],2016,05/09,"5,524"
[],[],평년,[],2016,05/10,"5,533"
[],[],평년,[],2016,05/11,"5,533"
[],[],평년,[],2016,05/12,"5,533"
[],[],평년,[],2016,05/13,"5,533"
[],[],평년,[],2016,05/16,"5,533"
[],[],평년,[],2016,05/17,"5,533"
[],[],평년,[],2016,05/18,"5,533"
[],[],평년,[],2016,05/19,"5,549"
[],[],평년,[],2016,05/20,"5,542"
[],[],평년,[],2016,05/23,"5,467"
[],[],평년,[],2016,05/24,"5,444"
[],[],평년,[],2016,05/25,"5,444"
[],[],평년,[],2016,05/26,"5,467"
[],[],평년,[],2016,05/27,"5,489"
[],[],평년,[],2016,05/30,"5,533"
[],[],평년,[],2016,05/31,"5,533"
[],[],평년,[],2016,06/01,"5,551"
[],[],평년,[],2016,06/02,"5,556"
[],[],평년,[],2016,06/03,"5,556"
[],[],평년,[],2016,06/07,"5,556"
[],[],평년,[],2016,06/08,"5,556"
[],[],평년,[],2016,06/09,"5,556"
[],[],평년,[],2016,06/10,"5,600"
[],[],평년,[],2016,06/13,"5,733"
[],[],평년,[],2016,06/14,"5,756"
[],[],평년,[],2016,06/15,"5,750"
[],[],평년,[],2016,06/16,"5,750"
[],[],평년,[],2016,06/17,"5,733"
[],[],평년,[],2016,06/20,"5,667"
[],[],평년,[],2016,06/21,"5,667"
[],[],평년,[],2016,06/22,"5,667"
[],[],평년,[],2016,06/23,"5,667"
[],[],평년,[],2016,06/24,"5,667"
[],[],평년,[],2016,06/27,"5,667"
[],[],평년,[],2016,06/28,"5,667"
[],[],평년,[],2016,06/29,"5,667"
[],[],평년,[],2016,06/30,"5,667"
[],[],평년,[],2016,07/01,"5,667"
[],[],평년,[],2016,07/04,"5,667"
[],[],평년,[],2016,07/05,"5,667"
[],[],평년,[],2016,07/06,"5,667"
[],[],평년,[],2016,07/07,"5,667"
[],[],평년,[],2016,07/08,"5,667"
[],[],평년,[],2016,07/11,"5,684"
[],[],평년,[],2016,07/12,"5,693"
[],[],평년,[],2016,07/13,"5,700"
[],[],평년,[],2016,07/14,"5,700"
[],[],평년,[],2016,07/15,"5,702"
[],[],평년,[],2016,07/18,"5,711"
[],[],평년,[],2016,07/19,"5,711"
[],[],평년,[],2016,07/20,"5,711"
[],[],평년,[],2016,07/21,"5,711"
[],[],평년,[],2016,07/22,"5,711"
[],[],평년,[],2016,07/25,"5,711"
[],[],평년,[],2016,07/26,"5,711"
[],[],평년,[],2016,07/27,"5,711"
[],[],평년,[],2016,07/28,"5,711"
[],[],평년,[],2016,07/29,"5,711"
[],[],평년,[],2016,08/01,"5,711"
[],[],평년,[],2016,08/02,"5,711"
[],[],평년,[],2016,08/03,"5,711"
[],[],평년,[],2016,08/04,"5,711"
[],[],평년,[],2016,08/05,"5,711"
[],[],평년,[],2016,08/08,"5,711"
[],[],평년,[],2016,08/09,"5,711"
[],[],평년,[],2016,08/10,"5,711"
[],[],평년,[],2016,08/11,"5,720"
[],[],평년,[],2016,08/12,"5,711"
[],[],평년,[],2016,08/16,"5,694"
[],[],평년,[],2016,08/17,"5,694"
[],[],평년,[],2016,08/18,"5,883"
[],[],평년,[],2016,08/19,"5,867"
[],[],평년,[],2016,08/22,"5,867"
[],[],평년,[],2016,08/23,"5,867"
[],[],평년,[],2016,08/24,"5,867"
[],[],평년,[],2016,08/25,"5,867"
[],[],평년,[],2016,08/26,"5,711"
[],[],평년,[],2016,08/29,"6,233"
[],[],평년,[],2016,08/30,"6,233"
[],[],평년,[],2016,08/31,"6,233"
[],[],평년,[],2016,10/21,-
[],[],평년,[],2016,10/24,-
[],[],평년,[],2016,10/25,"4,000"
[],[],평년,[],2016,10/26,"4,000"
[],[],평년,[],2016,10/27,"3,867"
[],[],평년,[],2016,10/28,"3,733"
[],[],평년,[],2016,10/31,"3,867"
[],[],평년,[],2016,11/01,"3,900"
[],[],평년,[],2016,11/02,"3,920"
[],[],평년,[],2016,11/03,"3,940"
[],[],평년,[],2016,11/04,"3,960"
[],[],평년,[],2016,11/07,"4,023"
[],[],평년,[],2016,11/08,"4,200"
[],[],평년,[],2016,11/09,"4,222"
[],[],평년,[],2016,11/10,"4,222"
[],[],평년,[],2016,11/11,"4,233"
[],[],평년,[],2016,11/14,"4,242"
[],[],평년,[],2016,11/15,"4,251"
[],[],평년,[],2016,11/16,"4,260"
[],[],평년,[],2016,11/17,"4,269"
[],[],평년,[],2016,11/18,"4,278"
[],[],평년,[],2016,11/21,"4,274"
[],[],평년,[],2016,11/22,"4,301"
[],[],평년,[],2016,11/23,"4,318"
[],[],평년,[],2016,11/24,"4,304"
[],[],평년,[],2016,11/25,"4,291"
[],[],평년,[],2016,11/28,"4,244"
[],[],평년,[],2016,11/29,"4,222"
[],[],평년,[],2016,11/30,"4,206"
[],[],평년,[],2016,12/01,"4,206"
[],[],평년,[],2016,12/05,"4,244"
[],[],평년,[],2016,12/06,"4,267"
[],[],평년,[],2016,12/07,"4,289"
[],[],평년,[],2016,12/08,"4,311"
[],[],평년,[],2016,12/09,"4,311"
[],[],평년,[],2016,12/12,"4,311"
[],[],평년,[],2016,12/13,"4,289"
[],[],평년,[],2016,12/14,"4,267"
[],[],평년,[],2016,12/15,"4,256"
[],[],평년,[],2016,12/16,"4,256"
[],[],평년,[],2016,12/19,"4,200"
[],[],평년,[],2016,12/20,"4,200"
[],[],평년,[],2016,12/21,"4,200"
[],[],평년,[],2016,12/22,"4,200"
[],[],평년,[],2016,12/23,"4,200"
[],[],평년,[],2016,12/26,"4,178"
[],[],평년,[],2016,12/27,"4,178"
[],[],평년,[],2016,12/28,"4,172"
[],[],평년,[],2016,12/29,"4,172"
[],[],평년,[],2016,12/30,"4,213"
사과,후지(1kg),서울,가락도매,2016,01/04,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/05,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/06,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/07,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/08,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/11,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/12,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/13,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/14,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/15,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/18,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/19,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/20,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/21,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/22,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/25,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/26,"3,800"
사과,후지(1kg),서울,가락도매,2016,01/27,"4,200"
사과,후지(1kg),서울,가락도매,2016,01/28,"4,200"
사과,후지(1kg),서울,가락도매,2016,01/29,"4,500"
사과,후지(1kg),서울,가락도매,2016,02/01,"4,500"
사과,후지(1kg),서울,가락도매,2016,02/02,"4,300"
사과,후지(1kg),서울,가락도매,2016,02/03,"4,300"
사과,후지(1kg),서울,가락도매,2016,02/04,"4,600"
사과,후지(1kg),서울,가락도매,2016,02/05,"4,600"
사과,후지(1kg),서울,가락도매,2016,02/11,"4,600"
사과,후지(1kg),서울,가락도매,2016,02/12,"4,300"
사과,후지(1kg),서울,가락도매,2016,02/15,"4,300"
사과,후지(1kg),서울,가락도매,2016,02/16,"4,100"
사과,후지(1kg),서울,가락도매,2016,02/17,"4,200"
사과,후지(1kg),서울,가락도매,2016,02/18,"4,200"
사과,후지(1kg),서울,가락도매,2016,02/19,"4,500"
사과,후지(1kg),서울,가락도매,2016,02/22,"4,500"
사과,후지(1kg),서울,가락도매,2016,02/23,"4,500"
사과,후지(1kg),서울,가락도매,2016,02/24,"4,500"
사과,후지(1kg),서울,가락도매,2016,02/25,"4,500"
사과,후지(1kg),서울,가락도매,2016,02/26,"4,500"
사과,후지(1kg),서울,가락도매,2016,02/29,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/02,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/03,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/04,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/07,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/08,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/09,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/10,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/11,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/14,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/15,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/16,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/17,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/18,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/21,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/22,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/23,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/24,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/25,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/28,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/29,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/30,"4,500"
사과,후지(1kg),서울,가락도매,2016,03/31,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/01,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/04,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/05,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/06,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/07,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/08,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/11,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/12,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/14,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/15,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/18,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/19,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/20,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/21,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/22,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/25,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/26,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/27,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/28,"4,500"
사과,후지(1kg),서울,가락도매,2016,04/29,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/02,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/03,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/04,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/09,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/10,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/11,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/12,"4,300"
사과,후지(1kg),서울,가락도매,2016,05/13,"4,300"
사과,후지(1kg),서울,가락도매,2016,05/16,"4,300"
사과,후지(1kg),서울,가락도매,2016,05/17,"4,300"
사과,후지(1kg),서울,가락도매,2016,05/18,"4,300"
사과,후지(1kg),서울,가락도매,2016,05/19,"4,300"
사과,후지(1kg),서울,가락도매,2016,05/20,"4,300"
사과,후지(1kg),서울,가락도매,2016,05/23,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/24,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/25,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/26,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/27,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/30,"4,500"
사과,후지(1kg),서울,가락도매,2016,05/31,"4,500"
사과,후지(1kg),서울,가락도매,2016,06/01,"4,300"
사과,후지(1kg),서울,가락도매,2016,06/02,"4,300"
사과,후지(1kg),서울,가락도매,2016,06/03,"4,300"
사과,후지(1kg),서울,가락도매,2016,06/07,"4,300"
사과,후지(1kg),서울,가락도매,2016,06/08,"4,300"
사과,후지(1kg),서울,가락도매,2016,06/09,"4,300"
사과,후지(1kg),서울,가락도매,2016,06/10,"4,300"
사과,후지(1kg),서울,가락도매,2016,06/13,"4,300"
사과,후지(1kg),서울,가락도매,2016,06/14,"4,300"
사과,후지(1kg),서울,가락도매,2016,06/15,"4,000"
사과,후지(1kg),서울,가락도매,2016,06/16,"4,000"
사과,후지(1kg),서울,가락도매,2016,06/17,"4,000"
사과,후지(1kg),서울,가락도매,2016,06/20,"4,000"
사과,후지(1kg),서울,가락도매,2016,06/21,"4,000"
사과,후지(1kg),서울,가락도매,2016,06/22,"4,000"
사과,후지(1kg),서울,가락도매,2016,06/23,"4,000"
사과,후지(1kg),서울,가락도매,2016,06/24,"4,000"
사과,후지(1kg),서울,가락도매,2016,06/27,"4,000"
사과,후지(1kg),서울,가락도매,2016,06/28,"4,000"
사과,후지(1kg),서울,가락도매,2016,06/29,"4,000"
사과,후지(1kg),서울,가락도매,2016,06/30,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/01,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/04,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/05,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/06,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/07,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/08,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/11,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/12,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/13,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/14,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/15,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/18,"4,000"
사과,후지(1kg),서울,가락도매,2016,07/19,"4,300"
사과,후지(1kg),서울,가락도매,2016,07/20,"4,300"
사과,후지(1kg),서울,가락도매,2016,07/21,"4,300"
사과,후지(1kg),서울,가락도매,2016,07/22,"4,300"
사과,후지(1kg),서울,가락도매,2016,07/25,"4,300"
사과,후지(1kg),서울,가락도매,2016,07/26,"4,300"
사과,후지(1kg),서울,가락도매,2016,07/27,"4,300"
사과,후지(1kg),서울,가락도매,2016,07/28,"4,300"
사과,후지(1kg),서울,가락도매,2016,07/29,"4,300"
사과,후지(1kg),서울,가락도매,2016,08/01,"4,300"
사과,후지(1kg),서울,가락도매,2016,08/02,"4,300"
사과,후지(1kg),서울,가락도매,2016,08/03,"4,500"
사과,후지(1kg),서울,가락도매,2016,08/04,"4,500"
