itemname,kindname,countyname,marketname,yyyy,regday,price
[],[],평균,[],2018,06/26,"2,600"
[],[],평균,[],2018,06/27,"2,600"
[],[],평균,[],2018,06/28,"2,600"
[],[],평균,[],2018,06/29,"2,600"
[],[],평균,[],2018,07/02,"2,600"
[],[],평균,[],2018,07/03,"2,600"
[],[],평균,[],2018,07/04,"2,600"
[],[],평균,[],2018,07/05,"2,600"
[],[],평균,[],2018,07/06,"2,600"
[],[],평균,[],2018,07/09,"2,600"
[],[],평균,[],2018,07/10,"2,600"
[],[],평균,[],2018,07/11,"2,600"
[],[],평균,[],2018,07/12,"2,600"
[],[],평균,[],2018,07/13,"2,600"
[],[],평균,[],2018,07/16,"2,600"
[],[],평균,[],2018,07/17,"2,600"
[],[],평균,[],2018,07/18,"2,600"
[],[],평균,[],2018,07/19,"2,600"
[],[],평균,[],2018,07/20,"2,600"
[],[],평균,[],2018,07/23,"2,600"
[],[],평균,[],2018,07/24,"2,600"
[],[],평균,[],2018,07/25,"2,600"
[],[],평균,[],2018,07/26,"2,600"
[],[],평균,[],2018,07/27,"2,600"
[],[],평균,[],2018,07/30,"2,600"
[],[],평균,[],2018,07/31,"2,600"
[],[],평균,[],2018,08/01,"2,600"
[],[],평균,[],2018,08/02,"2,600"
[],[],평균,[],2018,08/03,"2,600"
[],[],평균,[],2018,08/06,"2,600"
[],[],평균,[],2018,08/07,"2,600"
[],[],평균,[],2018,08/08,"2,600"
[],[],평균,[],2018,08/09,"2,600"
[],[],평균,[],2018,08/10,"2,600"
[],[],평균,[],2018,08/13,"2,600"
[],[],평균,[],2018,08/14,"2,600"
[],[],평균,[],2018,08/16,"2,600"
[],[],평균,[],2018,08/17,"2,600"
[],[],평균,[],2018,08/20,"2,000"
[],[],평균,[],2018,08/21,"2,000"
[],[],평균,[],2018,08/22,"2,000"
[],[],평균,[],2018,08/23,"2,000"
[],[],평균,[],2018,08/24,"2,000"
[],[],평균,[],2018,08/27,"2,333"
[],[],평균,[],2018,08/28,"2,467"
[],[],평균,[],2018,08/29,"2,467"
[],[],평균,[],2018,08/30,"2,467"
[],[],평균,[],2018,08/31,"2,467"
[],[],평균,[],2018,09/03,"2,467"
[],[],평균,[],2018,09/04,"3,333"
[],[],평균,[],2018,09/05,"3,333"
[],[],평균,[],2018,09/06,"3,333"
[],[],평균,[],2018,09/07,"2,667"
[],[],평균,[],2018,09/10,"3,333"
[],[],평균,[],2018,09/11,"3,333"
[],[],평균,[],2018,09/12,"3,333"
[],[],평균,[],2018,09/13,"2,667"
[],[],평균,[],2018,09/14,"4,000"
[],[],평균,[],2018,09/17,"4,000"
[],[],평균,[],2018,09/18,"3,333"
[],[],평균,[],2018,09/19,"3,667"
[],[],평균,[],2018,09/20,"3,667"
[],[],평균,[],2018,09/21,"3,333"
[],[],평균,[],2018,09/27,"3,000"
[],[],평균,[],2018,09/28,"3,000"
[],[],평균,[],2018,10/01,"3,000"
[],[],평균,[],2018,10/02,"2,667"
[],[],평균,[],2018,10/04,"2,333"
[],[],평균,[],2018,10/05,"2,333"
[],[],평균,[],2018,10/08,"2,667"
[],[],평균,[],2018,10/10,"2,333"
[],[],평균,[],2018,10/11,"2,333"
[],[],평균,[],2018,10/12,"2,667"
[],[],평균,[],2018,10/15,"2,533"
[],[],평균,[],2018,10/16,"2,667"
[],[],평균,[],2018,10/17,"3,000"
[],[],평균,[],2018,10/18,"3,333"
[],[],평균,[],2018,10/19,"3,467"
[],[],평균,[],2018,10/22,"3,467"
[],[],평균,[],2018,10/23,"3,333"
[],[],평균,[],2018,10/24,"3,333"
[],[],평균,[],2018,10/25,"3,000"
[],[],평균,[],2018,10/26,"3,000"
[],[],평균,[],2018,10/29,"3,000"
[],[],평균,[],2018,10/30,"3,000"
[],[],평균,[],2018,10/31,"3,000"
[],[],평균,[],2018,11/01,"2,667"
[],[],평균,[],2018,11/02,"2,667"
[],[],평균,[],2018,11/05,"3,000"
[],[],평균,[],2018,11/06,"3,000"
[],[],평균,[],2018,11/07,"3,000"
[],[],평균,[],2018,11/08,"3,000"
[],[],평균,[],2018,11/09,"3,000"
[],[],평균,[],2018,11/12,"3,000"
[],[],평균,[],2018,11/13,"3,000"
[],[],평균,[],2018,11/14,"3,000"
[],[],평균,[],2018,11/15,"3,200"
[],[],평균,[],2018,11/16,"3,200"
[],[],평균,[],2018,11/19,"3,333"
[],[],평균,[],2018,11/20,"3,333"
[],[],평균,[],2018,11/21,"3,333"
[],[],평균,[],2018,11/22,"3,333"
[],[],평균,[],2018,11/23,"3,333"
[],[],평균,[],2018,11/26,"3,333"
[],[],평균,[],2018,11/27,"3,333"
[],[],평균,[],2018,11/28,"3,333"
[],[],평균,[],2018,11/29,"3,333"
[],[],평균,[],2018,11/30,"3,333"
[],[],평균,[],2018,12/03,"3,333"
[],[],평균,[],2018,12/04,"3,333"
[],[],평균,[],2018,12/05,"3,333"
[],[],평균,[],2018,12/06,"3,333"
[],[],평균,[],2018,12/10,"3,333"
[],[],평균,[],2018,12/11,"3,333"
[],[],평균,[],2018,12/12,"3,333"
[],[],평균,[],2018,12/13,"3,333"
[],[],평균,[],2018,12/14,"3,333"
[],[],평균,[],2018,12/17,"3,333"
[],[],평균,[],2018,12/18,"3,333"
[],[],평균,[],2018,12/19,"3,333"
[],[],평균,[],2018,12/20,"3,667"
[],[],평균,[],2018,12/21,"3,333"
[],[],평균,[],2018,12/24,"3,667"
[],[],평균,[],2018,12/26,"3,667"
[],[],평균,[],2018,12/27,"3,333"
[],[],평균,[],2018,12/28,"3,667"
[],[],평균,[],2018,12/31,"3,333"
[],[],평년,[],2018,01/02,"3,033"
[],[],평년,[],2018,01/03,"3,056"
[],[],평년,[],2018,01/04,"3,058"
[],[],평년,[],2018,01/05,"3,062"
[],[],평년,[],2018,01/08,"3,067"
[],[],평년,[],2018,01/09,"3,067"
[],[],평년,[],2018,01/10,"3,067"
[],[],평년,[],2018,01/11,"3,067"
[],[],평년,[],2018,01/12,"3,067"
[],[],평년,[],2018,01/15,"3,089"
[],[],평년,[],2018,01/16,"3,111"
[],[],평년,[],2018,01/17,"3,156"
[],[],평년,[],2018,01/18,"3,178"
[],[],평년,[],2018,01/19,"3,178"
[],[],평년,[],2018,01/22,"3,278"
[],[],평년,[],2018,01/23,"3,307"
[],[],평년,[],2018,01/24,"3,316"
[],[],평년,[],2018,01/25,"3,338"
[],[],평년,[],2018,01/26,"3,360"
[],[],평년,[],2018,01/29,"3,440"
[],[],평년,[],2018,01/30,"3,450"
[],[],평년,[],2018,01/31,"3,450"
[],[],평년,[],2018,02/01,"3,444"
[],[],평년,[],2018,02/02,"3,453"
[],[],평년,[],2018,02/05,"3,427"
[],[],평년,[],2018,02/06,"3,428"
[],[],평년,[],2018,02/07,"3,428"
[],[],평년,[],2018,02/08,"3,428"
[],[],평년,[],2018,02/09,"3,419"
[],[],평년,[],2018,02/12,"3,320"
[],[],평년,[],2018,02/13,"3,277"
[],[],평년,[],2018,02/14,"3,241"
[],[],평년,[],2018,02/19,"3,102"
[],[],평년,[],2018,02/20,"3,084"
[],[],평년,[],2018,02/21,"3,067"
[],[],평년,[],2018,02/22,"3,058"
[],[],평년,[],2018,02/23,"3,049"
[],[],평년,[],2018,02/26,"3,033"
[],[],평년,[],2018,02/27,"3,040"
[],[],평년,[],2018,02/28,"3,040"
[],[],평년,[],2018,03/02,"3,058"
[],[],평년,[],2018,03/05,"3,089"
[],[],평년,[],2018,03/06,"3,093"
[],[],평년,[],2018,03/07,"3,102"
[],[],평년,[],2018,03/08,"3,111"
[],[],평년,[],2018,03/09,"3,107"
[],[],평년,[],2018,03/12,"3,083"
[],[],평년,[],2018,03/13,"3,088"
[],[],평년,[],2018,03/14,"3,084"
[],[],평년,[],2018,03/15,"3,071"
[],[],평년,[],2018,03/16,"3,062"
[],[],평년,[],2018,03/19,"3,044"
[],[],평년,[],2018,03/20,"3,044"
[],[],평년,[],2018,03/21,"3,044"
[],[],평년,[],2018,03/22,"3,044"
[],[],평년,[],2018,03/23,"3,044"
[],[],평년,[],2018,03/26,"3,044"
[],[],평년,[],2018,03/27,"3,044"
[],[],평년,[],2018,03/28,"3,044"
[],[],평년,[],2018,03/29,"3,044"
[],[],평년,[],2018,03/30,"3,053"
[],[],평년,[],2018,04/02,"3,067"
[],[],평년,[],2018,04/03,"3,076"
[],[],평년,[],2018,04/04,"3,089"
[],[],평년,[],2018,04/05,"3,102"
[],[],평년,[],2018,04/06,"3,107"
[],[],평년,[],2018,04/09,"3,111"
[],[],평년,[],2018,04/10,"3,111"
[],[],평년,[],2018,04/11,"3,111"
[],[],평년,[],2018,04/12,"3,111"
[],[],평년,[],2018,04/13,"3,111"
[],[],평년,[],2018,04/16,"3,111"
[],[],평년,[],2018,04/17,"3,111"
[],[],평년,[],2018,04/18,"3,111"
[],[],평년,[],2018,04/19,"3,111"
[],[],평년,[],2018,04/20,"3,102"
[],[],평년,[],2018,04/23,"3,089"
[],[],평년,[],2018,04/24,"3,084"
[],[],평년,[],2018,04/25,"3,076"
[],[],평년,[],2018,04/26,"3,067"
[],[],평년,[],2018,04/27,"3,067"
[],[],평년,[],2018,04/30,"3,111"
[],[],평년,[],2018,05/02,"3,147"
[],[],평년,[],2018,05/03,"3,167"
[],[],평년,[],2018,05/04,"3,167"
[],[],평년,[],2018,05/08,"3,218"
[],[],평년,[],2018,05/09,"3,231"
[],[],평년,[],2018,05/10,"3,253"
[],[],평년,[],2018,05/11,"3,262"
[],[],평년,[],2018,05/14,"3,307"
[],[],평년,[],2018,05/15,"3,316"
[],[],평년,[],2018,05/16,"3,324"
[],[],평년,[],2018,05/17,"3,333"
[],[],평년,[],2018,05/18,"3,333"
[],[],평년,[],2018,05/21,"3,333"
[],[],평년,[],2018,05/23,"3,333"
[],[],평년,[],2018,05/24,"3,333"
[],[],평년,[],2018,05/25,"3,333"
[],[],평년,[],2018,05/28,"3,333"
[],[],평년,[],2018,05/29,"3,333"
[],[],평년,[],2018,05/30,"3,360"
[],[],평년,[],2018,05/31,"3,387"
[],[],평년,[],2018,06/01,"3,413"
[],[],평년,[],2018,06/04,"3,467"
[],[],평년,[],2018,06/05,"3,467"
[],[],평년,[],2018,06/07,"3,484"
[],[],평년,[],2018,06/08,"3,516"
[],[],평년,[],2018,06/11,"3,567"
[],[],평년,[],2018,06/12,"3,578"
[],[],평년,[],2018,06/14,"3,618"
[],[],평년,[],2018,06/15,"3,621"
[],[],평년,[],2018,06/18,"3,600"
[],[],평년,[],2018,06/19,"3,591"
[],[],평년,[],2018,06/20,"3,582"
[],[],평년,[],2018,06/21,"3,589"
[],[],평년,[],2018,06/22,"3,589"
[],[],평년,[],2018,06/25,"3,622"
[],[],평년,[],2018,06/26,"3,622"
[],[],평년,[],2018,06/27,"3,622"
[],[],평년,[],2018,06/28,"3,622"
[],[],평년,[],2018,06/29,"3,622"
[],[],평년,[],2018,07/02,"3,622"
[],[],평년,[],2018,07/03,"3,622"
[],[],평년,[],2018,07/04,"3,622"
[],[],평년,[],2018,07/05,"3,609"
[],[],평년,[],2018,07/06,"3,609"
[],[],평년,[],2018,07/09,"3,644"
[],[],평년,[],2018,07/10,"3,663"
[],[],평년,[],2018,07/11,"3,680"
[],[],평년,[],2018,07/12,"3,724"
[],[],평년,[],2018,07/13,"3,750"
[],[],평년,[],2018,07/16,"3,789"
[],[],평년,[],2018,07/17,"3,789"
[],[],평년,[],2018,07/18,"3,796"
[],[],평년,[],2018,07/19,"3,813"
[],[],평년,[],2018,07/20,"3,831"
[],[],평년,[],2018,07/23,"3,878"
[],[],평년,[],2018,07/24,"3,878"
[],[],평년,[],2018,07/25,"3,880"
[],[],평년,[],2018,07/26,"3,893"
[],[],평년,[],2018,07/27,"3,907"
[],[],평년,[],2018,07/30,"3,922"
[],[],평년,[],2018,07/31,"3,924"
[],[],평년,[],2018,08/01,"3,933"
[],[],평년,[],2018,08/02,"3,956"
[],[],평년,[],2018,08/03,"3,961"
[],[],평년,[],2018,08/06,"3,867"
[],[],평년,[],2018,08/07,"3,800"
[],[],평년,[],2018,08/08,"3,733"
[],[],평년,[],2018,08/09,"3,644"
[],[],평년,[],2018,08/10,"3,600"
[],[],평년,[],2018,08/13,"3,600"
[],[],평년,[],2018,08/14,"3,600"
[],[],평년,[],2018,08/16,"3,600"
[],[],평년,[],2018,08/17,"3,600"
[],[],평년,[],2018,08/20,"3,600"
[],[],평년,[],2018,08/21,"3,600"
[],[],평년,[],2018,08/22,"3,591"
[],[],평년,[],2018,08/23,"3,582"
[],[],평년,[],2018,08/24,"3,578"
[],[],평년,[],2018,08/27,"3,564"
[],[],평년,[],2018,08/28,"3,556"
[],[],평년,[],2018,08/29,"3,556"
[],[],평년,[],2018,08/30,"3,556"
[],[],평년,[],2018,08/31,"3,556"
[],[],평년,[],2018,09/03,"3,047"
[],[],평년,[],2018,09/04,"3,003"
[],[],평년,[],2018,09/05,"3,178"
[],[],평년,[],2018,09/06,"3,218"
[],[],평년,[],2018,09/07,"3,239"
[],[],평년,[],2018,09/10,"3,324"
[],[],평년,[],2018,09/11,"3,378"
[],[],평년,[],2018,09/12,"3,422"
[],[],평년,[],2018,09/13,"3,417"
[],[],평년,[],2018,09/14,"3,400"
[],[],평년,[],2018,09/17,"3,374"
[],[],평년,[],2018,09/18,"3,318"
[],[],평년,[],2018,09/19,"3,279"
[],[],평년,[],2018,09/20,"3,184"
[],[],평년,[],2018,09/21,"3,173"
[],[],평년,[],2018,09/27,"2,939"
[],[],평년,[],2018,09/28,"2,872"
[],[],평년,[],2018,10/01,"2,819"
[],[],평년,[],2018,10/02,"2,797"
[],[],평년,[],2018,10/04,"2,772"
[],[],평년,[],2018,10/05,"2,752"
[],[],평년,[],2018,10/08,"2,761"
[],[],평년,[],2018,10/10,"2,751"
[],[],평년,[],2018,10/11,"2,716"
[],[],평년,[],2018,10/12,"2,688"
[],[],평년,[],2018,10/15,"2,644"
[],[],평년,[],2018,10/16,"2,662"
[],[],평년,[],2018,10/17,"2,671"
[],[],평년,[],2018,10/18,"2,644"
[],[],평년,[],2018,10/19,"2,644"
[],[],평년,[],2018,10/22,"2,631"
[],[],평년,[],2018,10/23,"2,631"
[],[],평년,[],2018,10/24,"2,613"
[],[],평년,[],2018,10/25,"2,593"
[],[],평년,[],2018,10/26,"2,571"
[],[],평년,[],2018,10/29,"2,581"
[],[],평년,[],2018,10/30,"2,613"
[],[],평년,[],2018,10/31,"2,627"
[],[],평년,[],2018,11/01,"2,596"
[],[],평년,[],2018,11/02,"2,576"
[],[],평년,[],2018,11/05,"2,533"
[],[],평년,[],2018,11/06,"2,533"
[],[],평년,[],2018,11/07,"2,578"
[],[],평년,[],2018,11/08,"2,627"
[],[],평년,[],2018,11/09,"2,673"
[],[],평년,[],2018,11/12,"2,722"
[],[],평년,[],2018,11/13,"2,742"
[],[],평년,[],2018,11/14,"2,756"
[],[],평년,[],2018,11/15,"2,769"
[],[],평년,[],2018,11/16,"2,762"
[],[],평년,[],2018,11/19,"2,716"
[],[],평년,[],2018,11/20,"2,702"
[],[],평년,[],2018,11/21,"2,689"
[],[],평년,[],2018,11/22,"2,689"
[],[],평년,[],2018,11/23,"2,693"
[],[],평년,[],2018,11/26,"2,714"
[],[],평년,[],2018,11/27,"2,723"
[],[],평년,[],2018,11/28,"2,729"
[],[],평년,[],2018,11/29,"2,733"
[],[],평년,[],2018,11/30,"2,738"
[],[],평년,[],2018,12/03,"2,700"
[],[],평년,[],2018,12/04,"2,700"
[],[],평년,[],2018,12/05,"2,693"
[],[],평년,[],2018,12/06,"2,693"
[],[],평년,[],2018,12/10,"2,744"
[],[],평년,[],2018,12/11,"2,744"
[],[],평년,[],2018,12/12,"2,751"
[],[],평년,[],2018,12/13,"2,764"
[],[],평년,[],2018,12/14,"2,778"
[],[],평년,[],2018,12/17,"2,778"
[],[],평년,[],2018,12/18,"2,778"
[],[],평년,[],2018,12/19,"2,778"
[],[],평년,[],2018,12/20,"2,778"
[],[],평년,[],2018,12/21,"2,778"
[],[],평년,[],2018,12/24,"2,778"
[],[],평년,[],2018,12/26,"2,756"
[],[],평년,[],2018,12/27,"2,756"
[],[],평년,[],2018,12/28,"2,750"
[],[],평년,[],2018,12/31,"2,767"
배,신고(1kg),서울,가락도매,2018,01/02,"2,333"
배,신고(1kg),서울,가락도매,2018,01/03,"2,467"
배,신고(1kg),서울,가락도매,2018,01/04,"2,533"
배,신고(1kg),서울,가락도매,2018,01/05,"2,533"
배,신고(1kg),서울,가락도매,2018,01/08,"2,533"
배,신고(1kg),서울,가락도매,2018,01/09,"2,533"
배,신고(1kg),서울,가락도매,2018,01/10,"2,533"
배,신고(1kg),서울,가락도매,2018,01/11,"2,667"
배,신고(1kg),서울,가락도매,2018,01/12,"2,667"
배,신고(1kg),서울,가락도매,2018,01/15,"2,667"
배,신고(1kg),서울,가락도매,2018,01/16,"2,667"
배,신고(1kg),서울,가락도매,2018,01/17,"2,667"
배,신고(1kg),서울,가락도매,2018,01/18,"2,667"
배,신고(1kg),서울,가락도매,2018,01/19,"2,667"
배,신고(1kg),서울,가락도매,2018,01/22,"2,667"
배,신고(1kg),서울,가락도매,2018,01/23,"2,667"
배,신고(1kg),서울,가락도매,2018,01/24,"2,667"
배,신고(1kg),서울,가락도매,2018,01/25,"2,667"
배,신고(1kg),서울,가락도매,2018,01/26,"2,667"
배,신고(1kg),서울,가락도매,2018,01/29,"2,867"
배,신고(1kg),서울,가락도매,2018,01/30,"2,867"
배,신고(1kg),서울,가락도매,2018,01/31,"2,867"
배,신고(1kg),서울,가락도매,2018,02/01,"2,867"
배,신고(1kg),서울,가락도매,2018,02/02,"2,867"
배,신고(1kg),서울,가락도매,2018,02/05,"3,000"
배,신고(1kg),서울,가락도매,2018,02/06,"3,000"
배,신고(1kg),서울,가락도매,2018,02/07,"3,000"
배,신고(1kg),서울,가락도매,2018,02/08,"3,000"
배,신고(1kg),서울,가락도매,2018,02/09,"2,867"
배,신고(1kg),서울,가락도매,2018,02/12,"2,733"
배,신고(1kg),서울,가락도매,2018,02/13,"2,733"
배,신고(1kg),서울,가락도매,2018,02/14,"2,733"
배,신고(1kg),서울,가락도매,2018,02/19,"2,733"
배,신고(1kg),서울,가락도매,2018,02/20,"2,733"
배,신고(1kg),서울,가락도매,2018,02/21,"2,733"
배,신고(1kg),서울,가락도매,2018,02/22,"2,733"
배,신고(1kg),서울,가락도매,2018,02/23,"2,733"
배,신고(1kg),서울,가락도매,2018,02/26,"2,733"
배,신고(1kg),서울,가락도매,2018,02/27,"2,733"
배,신고(1kg),서울,가락도매,2018,02/28,"2,733"
배,신고(1kg),서울,가락도매,2018,03/02,"2,733"
배,신고(1kg),서울,가락도매,2018,03/05,"2,600"
배,신고(1kg),서울,가락도매,2018,03/06,"2,600"
배,신고(1kg),서울,가락도매,2018,03/07,"2,600"
배,신고(1kg),서울,가락도매,2018,03/08,"2,600"
배,신고(1kg),서울,가락도매,2018,03/09,"2,600"
배,신고(1kg),서울,가락도매,2018,03/12,"2,600"
배,신고(1kg),서울,가락도매,2018,03/13,"2,600"
배,신고(1kg),서울,가락도매,2018,03/14,"2,600"
배,신고(1kg),서울,가락도매,2018,03/15,"2,600"
배,신고(1kg),서울,가락도매,2018,03/16,"2,600"
배,신고(1kg),서울,가락도매,2018,03/19,"2,600"
배,신고(1kg),서울,가락도매,2018,03/20,"2,600"
배,신고(1kg),서울,가락도매,2018,03/21,"2,600"
배,신고(1kg),서울,가락도매,2018,03/22,"2,600"
배,신고(1kg),서울,가락도매,2018,03/23,"2,600"
배,신고(1kg),서울,가락도매,2018,03/26,"2,600"
배,신고(1kg),서울,가락도매,2018,03/27,"2,600"
배,신고(1kg),서울,가락도매,2018,03/28,"2,600"
배,신고(1kg),서울,가락도매,2018,03/29,"2,600"
배,신고(1kg),서울,가락도매,2018,03/30,"2,600"
배,신고(1kg),서울,가락도매,2018,04/02,"2,600"
배,신고(1kg),서울,가락도매,2018,04/03,"2,600"
배,신고(1kg),서울,가락도매,2018,04/04,"2,600"
배,신고(1kg),서울,가락도매,2018,04/05,"2,600"
배,신고(1kg),서울,가락도매,2018,04/06,"2,600"
배,신고(1kg),서울,가락도매,2018,04/09,"2,600"
배,신고(1kg),서울,가락도매,2018,04/10,"2,600"
배,신고(1kg),서울,가락도매,2018,04/11,"2,600"
배,신고(1kg),서울,가락도매,2018,04/12,"2,600"
배,신고(1kg),서울,가락도매,2018,04/13,"2,600"
배,신고(1kg),서울,가락도매,2018,04/16,"2,600"
배,신고(1kg),서울,가락도매,2018,04/17,"2,600"
배,신고(1kg),서울,가락도매,2018,04/18,"2,600"
배,신고(1kg),서울,가락도매,2018,04/19,"2,600"
배,신고(1kg),서울,가락도매,2018,04/20,"2,600"
배,신고(1kg),서울,가락도매,2018,04/23,"2,600"
배,신고(1kg),서울,가락도매,2018,04/24,"2,600"
배,신고(1kg),서울,가락도매,2018,04/25,"2,600"
배,신고(1kg),서울,가락도매,2018,04/26,"2,600"
배,신고(1kg),서울,가락도매,2018,04/27,"2,600"
배,신고(1kg),서울,가락도매,2018,04/30,"2,600"
배,신고(1kg),서울,가락도매,2018,05/02,"2,600"
배,신고(1kg),서울,가락도매,2018,05/03,"2,600"
배,신고(1kg),서울,가락도매,2018,05/04,"2,600"
배,신고(1kg),서울,가락도매,2018,05/08,"2,600"
배,신고(1kg),서울,가락도매,2018,05/09,"2,600"
배,신고(1kg),서울,가락도매,2018,05/10,"2,600"
배,신고(1kg),서울,가락도매,2018,05/11,"2,600"
배,신고(1kg),서울,가락도매,2018,05/14,"2,600"
배,신고(1kg),서울,가락도매,2018,05/15,"2,600"
배,신고(1kg),서울,가락도매,2018,05/16,"2,600"
배,신고(1kg),서울,가락도매,2018,05/17,"2,600"
배,신고(1kg),서울,가락도매,2018,05/18,"2,600"
배,신고(1kg),서울,가락도매,2018,05/21,"2,600"
배,신고(1kg),서울,가락도매,2018,05/23,"2,600"
배,신고(1kg),서울,가락도매,2018,05/24,"2,600"
배,신고(1kg),서울,가락도매,2018,05/25,"2,600"
배,신고(1kg),서울,가락도매,2018,05/28,"2,600"
배,신고(1kg),서울,가락도매,2018,05/29,"2,600"
배,신고(1kg),서울,가락도매,2018,05/30,"2,600"
배,신고(1kg),서울,가락도매,2018,05/31,"2,600"
배,신고(1kg),서울,가락도매,2018,06/01,"2,600"
배,신고(1kg),서울,가락도매,2018,06/04,"2,600"
배,신고(1kg),서울,가락도매,2018,06/05,"2,600"
배,신고(1kg),서울,가락도매,2018,06/07,"2,600"
배,신고(1kg),서울,가락도매,2018,06/08,"2,600"
