itemname,kindname,countyname,marketname,yyyy,regday,price
[],[],평년,[],2017,01/31,"3,428"
[],[],평년,[],2017,02/01,"3,400"
[],[],평년,[],2017,02/02,"3,409"
[],[],평년,[],2017,02/03,"3,400"
[],[],평년,[],2017,02/06,"3,383"
[],[],평년,[],2017,02/07,"3,383"
[],[],평년,[],2017,02/08,"3,383"
[],[],평년,[],2017,02/09,"3,383"
[],[],평년,[],2017,02/10,"3,383"
[],[],평년,[],2017,02/13,"3,259"
[],[],평년,[],2017,02/14,"3,232"
[],[],평년,[],2017,02/15,"3,196"
[],[],평년,[],2017,02/16,"3,151"
[],[],평년,[],2017,02/17,"3,102"
[],[],평년,[],2017,02/20,"3,027"
[],[],평년,[],2017,02/21,"2,996"
[],[],평년,[],2017,02/22,"2,982"
[],[],평년,[],2017,02/23,"2,991"
[],[],평년,[],2017,02/24,"3,000"
[],[],평년,[],2017,02/27,"3,000"
[],[],평년,[],2017,02/28,"3,000"
[],[],평년,[],2017,03/02,"3,027"
[],[],평년,[],2017,03/03,"3,033"
[],[],평년,[],2017,03/06,"3,098"
[],[],평년,[],2017,03/07,"3,133"
[],[],평년,[],2017,03/08,"3,133"
[],[],평년,[],2017,03/09,"3,120"
[],[],평년,[],2017,03/10,"3,096"
[],[],평년,[],2017,03/13,"3,061"
[],[],평년,[],2017,03/14,"3,058"
[],[],평년,[],2017,03/15,"3,067"
[],[],평년,[],2017,03/16,"3,089"
[],[],평년,[],2017,03/17,"3,111"
[],[],평년,[],2017,03/20,"3,102"
[],[],평년,[],2017,03/21,"3,093"
[],[],평년,[],2017,03/22,"3,071"
[],[],평년,[],2017,03/23,"3,049"
[],[],평년,[],2017,03/24,"3,033"
[],[],평년,[],2017,03/27,"3,013"
[],[],평년,[],2017,03/28,"3,000"
[],[],평년,[],2017,03/29,"3,000"
[],[],평년,[],2017,03/30,"3,000"
[],[],평년,[],2017,03/31,"3,000"
[],[],평년,[],2017,04/03,"3,000"
[],[],평년,[],2017,04/04,"3,000"
[],[],평년,[],2017,04/05,"3,000"
[],[],평년,[],2017,04/06,"3,000"
[],[],평년,[],2017,04/07,"3,000"
[],[],평년,[],2017,04/10,"3,000"
[],[],평년,[],2017,04/11,"3,000"
[],[],평년,[],2017,04/12,"3,000"
[],[],평년,[],2017,04/13,"3,000"
[],[],평년,[],2017,04/14,"3,000"
[],[],평년,[],2017,04/17,"3,000"
[],[],평년,[],2017,04/18,"3,000"
[],[],평년,[],2017,04/19,"3,000"
[],[],평년,[],2017,04/20,"3,000"
[],[],평년,[],2017,04/21,"3,000"
[],[],평년,[],2017,04/24,"3,000"
[],[],평년,[],2017,04/25,"3,000"
[],[],평년,[],2017,04/26,"3,000"
[],[],평년,[],2017,04/27,"3,000"
[],[],평년,[],2017,04/28,"3,000"
[],[],평년,[],2017,05/02,"3,124"
[],[],평년,[],2017,05/04,"3,189"
[],[],평년,[],2017,05/08,"3,262"
[],[],평년,[],2017,05/10,"3,298"
[],[],평년,[],2017,05/11,"3,307"
[],[],평년,[],2017,05/12,"3,316"
[],[],평년,[],2017,05/15,"3,360"
[],[],평년,[],2017,05/16,"3,369"
[],[],평년,[],2017,05/17,"3,378"
[],[],평년,[],2017,05/18,"3,378"
[],[],평년,[],2017,05/19,"3,378"
[],[],평년,[],2017,05/22,"3,378"
[],[],평년,[],2017,05/23,"3,378"
[],[],평년,[],2017,05/24,"3,378"
[],[],평년,[],2017,05/25,"3,378"
[],[],평년,[],2017,05/26,"3,378"
[],[],평년,[],2017,05/29,"3,378"
[],[],평년,[],2017,05/30,"3,382"
[],[],평년,[],2017,05/31,"3,387"
[],[],평년,[],2017,06/01,"3,409"
[],[],평년,[],2017,06/02,"3,418"
[],[],평년,[],2017,06/05,"3,418"
[],[],평년,[],2017,06/07,"3,453"
[],[],평년,[],2017,06/08,"3,489"
[],[],평년,[],2017,06/09,"3,489"
[],[],평년,[],2017,06/12,"3,542"
[],[],평년,[],2017,06/13,"3,587"
[],[],평년,[],2017,06/14,"3,573"
[],[],평년,[],2017,06/15,"3,577"
[],[],평년,[],2017,06/16,"3,586"
[],[],평년,[],2017,06/19,"3,533"
[],[],평년,[],2017,06/20,"3,511"
[],[],평년,[],2017,06/21,"3,520"
[],[],평년,[],2017,06/22,"3,529"
[],[],평년,[],2017,06/23,"3,533"
[],[],평년,[],2017,06/26,"3,547"
[],[],평년,[],2017,06/27,"3,556"
[],[],평년,[],2017,06/28,"3,556"
[],[],평년,[],2017,06/29,"3,556"
[],[],평년,[],2017,06/30,"3,556"
[],[],평년,[],2017,07/03,"3,556"
[],[],평년,[],2017,07/04,"3,578"
[],[],평년,[],2017,07/05,"3,600"
[],[],평년,[],2017,07/06,"3,636"
[],[],평년,[],2017,07/07,"3,674"
[],[],평년,[],2017,07/10,"3,761"
[],[],평년,[],2017,07/11,"3,791"
[],[],평년,[],2017,07/12,"3,836"
[],[],평년,[],2017,07/13,"3,861"
[],[],평년,[],2017,07/14,"3,861"
[],[],평년,[],2017,07/17,"3,900"
[],[],평년,[],2017,07/18,"3,907"
[],[],평년,[],2017,07/19,"3,924"
[],[],평년,[],2017,07/20,"3,942"
[],[],평년,[],2017,07/21,"3,964"
[],[],평년,[],2017,07/24,"3,989"
[],[],평년,[],2017,07/25,"3,991"
[],[],평년,[],2017,07/26,"3,996"
[],[],평년,[],2017,07/27,"4,000"
[],[],평년,[],2017,07/28,"4,000"
[],[],평년,[],2017,07/31,"4,000"
[],[],평년,[],2017,08/01,"4,000"
[],[],평년,[],2017,08/02,"4,022"
[],[],평년,[],2017,08/03,"4,028"
[],[],평년,[],2017,08/04,"4,028"
[],[],평년,[],2017,08/07,"3,867"
[],[],평년,[],2017,08/08,"3,800"
[],[],평년,[],2017,08/09,"3,711"
[],[],평년,[],2017,08/10,"3,667"
[],[],평년,[],2017,08/11,"3,667"
[],[],평년,[],2017,08/14,"3,667"
[],[],평년,[],2017,08/16,"3,667"
[],[],평년,[],2017,08/17,"3,667"
[],[],평년,[],2017,08/18,"3,667"
[],[],평년,[],2017,08/21,"3,667"
[],[],평년,[],2017,08/22,"3,658"
[],[],평년,[],2017,08/23,"3,649"
[],[],평년,[],2017,08/24,"3,644"
[],[],평년,[],2017,08/25,"3,644"
[],[],평년,[],2017,08/28,"3,622"
[],[],평년,[],2017,08/29,"3,604"
[],[],평년,[],2017,08/30,"3,572"
[],[],평년,[],2017,08/31,"3,572"
[],[],평년,[],2017,09/01,"3,529"
[],[],평년,[],2017,09/04,"3,338"
[],[],평년,[],2017,09/18,"3,624"
[],[],평년,[],2017,09/19,"3,594"
[],[],평년,[],2017,09/20,"3,572"
[],[],평년,[],2017,09/21,"3,561"
[],[],평년,[],2017,09/22,"3,534"
[],[],평년,[],2017,09/25,"3,251"
[],[],평년,[],2017,09/26,"3,188"
[],[],평년,[],2017,09/27,"3,108"
[],[],평년,[],2017,09/28,"3,019"
[],[],평년,[],2017,09/29,"3,010"
[],[],평년,[],2017,10/10,"2,787"
[],[],평년,[],2017,10/11,"2,769"
[],[],평년,[],2017,10/12,"2,759"
[],[],평년,[],2017,10/13,"2,754"
[],[],평년,[],2017,10/16,"2,756"
[],[],평년,[],2017,10/17,"2,773"
[],[],평년,[],2017,10/18,"2,756"
[],[],평년,[],2017,10/19,"2,756"
[],[],평년,[],2017,10/20,"2,738"
[],[],평년,[],2017,10/23,"2,707"
[],[],평년,[],2017,10/24,"2,693"
[],[],평년,[],2017,10/25,"2,687"
[],[],평년,[],2017,10/26,"2,678"
[],[],평년,[],2017,10/27,"2,689"
[],[],평년,[],2017,10/30,"2,791"
[],[],평년,[],2017,10/31,"2,828"
[],[],평년,[],2017,11/01,"2,806"
[],[],평년,[],2017,11/02,"2,798"
[],[],평년,[],2017,11/03,"2,802"
[],[],평년,[],2017,11/06,"2,809"
[],[],평년,[],2017,11/07,"2,856"
[],[],평년,[],2017,11/08,"2,904"
[],[],평년,[],2017,11/09,"2,944"
[],[],평년,[],2017,11/10,"2,953"
[],[],평년,[],2017,11/13,"3,022"
[],[],평년,[],2017,11/14,"3,036"
[],[],평년,[],2017,11/15,"3,049"
[],[],평년,[],2017,11/16,"3,051"
[],[],평년,[],2017,11/17,"3,029"
[],[],평년,[],2017,11/20,"3,036"
[],[],평년,[],2017,11/21,"3,022"
[],[],평년,[],2017,11/22,"3,022"
[],[],평년,[],2017,11/23,"3,027"
[],[],평년,[],2017,11/24,"3,031"
[],[],평년,[],2017,11/27,"3,034"
[],[],평년,[],2017,11/28,"3,018"
[],[],평년,[],2017,11/29,"3,000"
[],[],평년,[],2017,11/30,"2,988"
[],[],평년,[],2017,12/04,"2,967"
[],[],평년,[],2017,12/05,"2,960"
[],[],평년,[],2017,12/06,"2,960"
[],[],평년,[],2017,12/07,"2,960"
[],[],평년,[],2017,12/08,"2,973"
[],[],평년,[],2017,12/11,"3,011"
[],[],평년,[],2017,12/12,"3,018"
[],[],평년,[],2017,12/13,"3,031"
[],[],평년,[],2017,12/14,"3,044"
[],[],평년,[],2017,12/15,"3,044"
[],[],평년,[],2017,12/18,"3,044"
[],[],평년,[],2017,12/19,"3,044"
[],[],평년,[],2017,12/20,"3,044"
[],[],평년,[],2017,12/21,"3,044"
[],[],평년,[],2017,12/22,"3,044"
[],[],평년,[],2017,12/26,"3,022"
[],[],평년,[],2017,12/27,"3,022"
[],[],평년,[],2017,12/28,"3,017"
[],[],평년,[],2017,12/29,"3,017"
배,신고(1kg),서울,가락도매,2017,01/02,"3,000"
배,신고(1kg),서울,가락도매,2017,01/03,"3,000"
배,신고(1kg),서울,가락도매,2017,01/04,"3,000"
배,신고(1kg),서울,가락도매,2017,01/05,"3,000"
배,신고(1kg),서울,가락도매,2017,01/06,"3,000"
배,신고(1kg),서울,가락도매,2017,01/09,"3,000"
배,신고(1kg),서울,가락도매,2017,01/10,"3,000"
배,신고(1kg),서울,가락도매,2017,01/11,"3,000"
배,신고(1kg),서울,가락도매,2017,01/12,"3,000"
배,신고(1kg),서울,가락도매,2017,01/13,"3,000"
배,신고(1kg),서울,가락도매,2017,01/16,"3,000"
배,신고(1kg),서울,가락도매,2017,01/17,"3,000"
배,신고(1kg),서울,가락도매,2017,01/18,"3,000"
배,신고(1kg),서울,가락도매,2017,01/19,"3,000"
배,신고(1kg),서울,가락도매,2017,01/20,"3,000"
배,신고(1kg),서울,가락도매,2017,01/23,"3,000"
배,신고(1kg),서울,가락도매,2017,01/24,"3,133"
배,신고(1kg),서울,가락도매,2017,01/25,"3,133"
배,신고(1kg),서울,가락도매,2017,01/26,"3,133"
배,신고(1kg),서울,가락도매,2017,01/31,"3,133"
배,신고(1kg),서울,가락도매,2017,02/01,"3,133"
배,신고(1kg),서울,가락도매,2017,02/02,"3,133"
배,신고(1kg),서울,가락도매,2017,02/03,"3,133"
배,신고(1kg),서울,가락도매,2017,02/06,"3,133"
배,신고(1kg),서울,가락도매,2017,02/07,"3,133"
배,신고(1kg),서울,가락도매,2017,02/08,"3,133"
배,신고(1kg),서울,가락도매,2017,02/09,"3,133"
배,신고(1kg),서울,가락도매,2017,02/10,"3,133"
배,신고(1kg),서울,가락도매,2017,02/13,"3,000"
배,신고(1kg),서울,가락도매,2017,02/14,"3,000"
배,신고(1kg),서울,가락도매,2017,02/15,"3,000"
배,신고(1kg),서울,가락도매,2017,02/16,"3,000"
배,신고(1kg),서울,가락도매,2017,02/17,"3,000"
배,신고(1kg),서울,가락도매,2017,02/20,"3,000"
배,신고(1kg),서울,가락도매,2017,02/21,"3,000"
배,신고(1kg),서울,가락도매,2017,02/22,"3,000"
배,신고(1kg),서울,가락도매,2017,02/23,"3,000"
배,신고(1kg),서울,가락도매,2017,02/24,"2,867"
배,신고(1kg),서울,가락도매,2017,02/27,"2,867"
배,신고(1kg),서울,가락도매,2017,02/28,"2,867"
배,신고(1kg),서울,가락도매,2017,03/02,"3,000"
배,신고(1kg),서울,가락도매,2017,03/03,"3,000"
배,신고(1kg),서울,가락도매,2017,03/06,"3,133"
배,신고(1kg),서울,가락도매,2017,03/07,"3,133"
배,신고(1kg),서울,가락도매,2017,03/08,"3,133"
배,신고(1kg),서울,가락도매,2017,03/09,"3,133"
배,신고(1kg),서울,가락도매,2017,03/10,"3,133"
배,신고(1kg),서울,가락도매,2017,03/13,"3,267"
배,신고(1kg),서울,가락도매,2017,03/14,"3,267"
배,신고(1kg),서울,가락도매,2017,03/15,"3,267"
배,신고(1kg),서울,가락도매,2017,03/16,"3,133"
배,신고(1kg),서울,가락도매,2017,03/17,"3,133"
배,신고(1kg),서울,가락도매,2017,03/20,"3,133"
배,신고(1kg),서울,가락도매,2017,03/21,"3,133"
배,신고(1kg),서울,가락도매,2017,03/22,"3,133"
배,신고(1kg),서울,가락도매,2017,03/23,"3,133"
배,신고(1kg),서울,가락도매,2017,03/24,"3,133"
배,신고(1kg),서울,가락도매,2017,03/27,"3,133"
배,신고(1kg),서울,가락도매,2017,03/28,"3,133"
배,신고(1kg),서울,가락도매,2017,03/29,"3,133"
배,신고(1kg),서울,가락도매,2017,03/30,"3,133"
배,신고(1kg),서울,가락도매,2017,03/31,"3,133"
배,신고(1kg),서울,가락도매,2017,04/03,"3,267"
배,신고(1kg),서울,가락도매,2017,04/04,"3,267"
배,신고(1kg),서울,가락도매,2017,04/05,"3,333"
배,신고(1kg),서울,가락도매,2017,04/06,"3,333"
배,신고(1kg),서울,가락도매,2017,04/07,"3,333"
배,신고(1kg),서울,가락도매,2017,04/10,"3,333"
배,신고(1kg),서울,가락도매,2017,04/11,"3,333"
배,신고(1kg),서울,가락도매,2017,04/12,"3,333"
배,신고(1kg),서울,가락도매,2017,04/13,"3,333"
배,신고(1kg),서울,가락도매,2017,04/14,"3,333"
배,신고(1kg),서울,가락도매,2017,04/17,"3,333"
배,신고(1kg),서울,가락도매,2017,04/18,"3,333"
배,신고(1kg),서울,가락도매,2017,04/19,"3,333"
배,신고(1kg),서울,가락도매,2017,04/20,"3,333"
배,신고(1kg),서울,가락도매,2017,04/21,"3,333"
배,신고(1kg),서울,가락도매,2017,04/24,"3,200"
배,신고(1kg),서울,가락도매,2017,04/25,"3,200"
배,신고(1kg),서울,가락도매,2017,04/26,"3,200"
배,신고(1kg),서울,가락도매,2017,04/27,"3,200"
배,신고(1kg),서울,가락도매,2017,04/28,"3,200"
배,신고(1kg),서울,가락도매,2017,05/02,"3,200"
배,신고(1kg),서울,가락도매,2017,05/04,"3,200"
배,신고(1kg),서울,가락도매,2017,05/08,"3,200"
배,신고(1kg),서울,가락도매,2017,05/10,"3,200"
배,신고(1kg),서울,가락도매,2017,05/11,"3,200"
배,신고(1kg),서울,가락도매,2017,05/12,"3,200"
배,신고(1kg),서울,가락도매,2017,05/15,"3,200"
배,신고(1kg),서울,가락도매,2017,05/16,"3,200"
배,신고(1kg),서울,가락도매,2017,05/17,"3,200"
배,신고(1kg),서울,가락도매,2017,05/18,"3,200"
배,신고(1kg),서울,가락도매,2017,05/19,"3,200"
배,신고(1kg),서울,가락도매,2017,05/22,"3,200"
배,신고(1kg),서울,가락도매,2017,05/23,"3,200"
배,신고(1kg),서울,가락도매,2017,05/24,"3,200"
배,신고(1kg),서울,가락도매,2017,05/25,"3,200"
배,신고(1kg),서울,가락도매,2017,05/26,"3,200"
배,신고(1kg),서울,가락도매,2017,05/29,"3,200"
배,신고(1kg),서울,가락도매,2017,05/30,"3,200"
배,신고(1kg),서울,가락도매,2017,05/31,"3,200"
배,신고(1kg),서울,가락도매,2017,06/01,"3,533"
배,신고(1kg),서울,가락도매,2017,06/02,"3,533"
배,신고(1kg),서울,가락도매,2017,06/05,"3,533"
배,신고(1kg),서울,가락도매,2017,06/07,"3,533"
배,신고(1kg),서울,가락도매,2017,06/08,"3,533"
배,신고(1kg),서울,가락도매,2017,06/09,"3,800"
배,신고(1kg),서울,가락도매,2017,06/12,"4,000"
배,신고(1kg),서울,가락도매,2017,06/13,"4,000"
배,신고(1kg),서울,가락도매,2017,06/14,"4,000"
배,신고(1kg),서울,가락도매,2017,06/15,"4,000"
배,신고(1kg),서울,가락도매,2017,06/16,"4,000"
배,신고(1kg),서울,가락도매,2017,06/19,"4,000"
배,신고(1kg),서울,가락도매,2017,06/20,"4,000"
배,신고(1kg),서울,가락도매,2017,06/21,"4,200"
배,신고(1kg),서울,가락도매,2017,06/22,"4,200"
배,신고(1kg),서울,가락도매,2017,06/23,"4,200"
배,신고(1kg),서울,가락도매,2017,06/26,"4,200"
배,신고(1kg),서울,가락도매,2017,06/27,"4,200"
배,신고(1kg),서울,가락도매,2017,06/28,"4,200"
배,신고(1kg),서울,가락도매,2017,06/29,"4,200"
